"url","text","Bracket"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lmaqg5xocc2c,"Jo, hubiera estado genial! Ojalá un día poder tomarnos un café de tranquis y charletear un poco 🫶","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lmaq5bftlc2c,"Perdón, aún estoy asimilando que AITOR ERAÑA DICE QUE ME RESPETA Y LE GUSTARÍA CONOCERME SOCORRO (Soy una fangirl insoportable lo siento un montón)","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lm7xvqpplk2z,Quiero mucho a estas personas y me hizo mucha ilusión tener la oportunidad de firmar con ellas este fin de semana 💙 @entrenfermeras.bsky.social @arkaitzart.bsky.social,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lm7ryhyhp223,"Eres un sol, de verdad! Qué penita no haberte visto, seguro que estaban de muerte las magdalenas :___) Muchísimas gracias por el detalle tan grande!!💙🫂","1"
https://bsky.app/profile/fandogamia.com/post/3lm4wudvb6c2u,"En cambio, hoy os deseamos un domingo muy, muy adusto.","0"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lm5tgu32ns2p,"Gracias por hacer del salón de este finde algo genial, como siempre. Cada año se supera más 💙

ADEMÁS HOY ES MI CUMPLE AAAAAA","1"
https://bsky.app/profile/fandogamia.com/post/3lm3mggbuyc2k,La gran familia de la F os desea Feliz Sábado de la Comiqueación.,"0"
https://bsky.app/profile/paulacheshire.bsky.social/post/3llzh72v5xs2m,Y ahora me voy a planchar la oreja que estoy ✨acabada✨ boa noite xentiña!,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3llw6vq4eec2w,@wargg.bsky.social  me regaló esto y no puedo estar más in love,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3llvraux3d22a,"En la última página quise hacerle honor a @teranidas.bsky.social con su onomatopeya “PEMBA” 🫣

(Tengo que empezar a escanear estos diarios)","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3llvra7zsdc2a,"Pues esta es una selección de los diarios de marzo. 

Friendly reminder de que los estoy subiendo a mi kofi de forma exclusiva para los miembros que me apoyan con 2€ al mes (tipo Patreon, vaya) 💙

ko-fi.com/paulacheshir...","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3llvbwwdb322a,Estuve tan liada esta semana que me olvidé de abrir las compras para recoger en el cómic Barcelona 🫠 aun podría estar a tiempo pero no sé si vale la pena.,"1"
https://bsky.app/profile/arkaitzart.bsky.social/post/3lltkyjt4tc22,"Resubo esto, por lo que sea.","0"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lltdw45re22f,"Sí. En gallego, cómic se dice ""banda deseñada"", herencia directa del término francés 😊","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3llqh7hiof22u,"Esto era para ayer, pero como estuve ayer malísima, pues pa hoy","1"
https://bsky.app/profile/matelier.bsky.social/post/3llrp452je22i,Hay algo que la IA nunca podrá poseer y es el cariño y la magia que desprenden las obras humanas. A finales de mes R y yo nos casamos y hoy he recibido este retrato nuestro junto a Abby de parte de mi amiga @lauratresoret.bsky.social la IA nunca conseguirá que llore de emoción como lo he hecho hoy 🩷,"0"
https://bsky.app/profile/paulacheshire.bsky.social/post/3llss5yjxo22v,A mí estos alien homicidas que tanto te pueden destruir como desatascarte el váter es que me encantan.,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3llriubfd5k23,Jooo el domingo yo también iré solo a las firmas y poco más! Podemos ver de desayunar juntas el sábado? ✨✨✨,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3llqxq3bs2k2o,Normal que se le haya quedado esa cara!,"1"
https://bsky.app/profile/luisalisferrer.bsky.social/post/3llqtionnqs2w,"Se avisó de esto. Se avisó hasta la saciedad. Si se legitima la transfobia, se legitima la misoginia. Se legitima que la sociedad dicte qué aspecto debe tener una mujer. Se legitima el atropello de los derechos más básicos del ser humano.","0"
https://bsky.app/profile/lauriellemaven.bsky.social/post/3llqqnzacxs2y,"¡Nos vemos este finde en el #comicBCN! Estaremos @ehtio.bsky.social y yo con cómics, pegatinas, novelas, sueño y ganas de veros (todo en proporciones variables). ¡Venirse!","0"
https://bsky.app/profile/paulacheshire.bsky.social/post/3llqtzjaldc2b,"Me voy a hacer la comida, pero antes os dejo esta viñeta para que le pongáis diálogo.

Qué está diciendo Aura que tiene a As sorprendido?","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3llqry2gtas2q,"Nos vemos este finde o qué?

Espero poder daros más detalles de la actividad que tengo preparada para el sábado en el stand de la Xunta 🥰

@fandogamia.com","1"
https://bsky.app/profile/electrocereal.bsky.social/post/3llp5mjj7sk2c,"This one I enjoyed a lot, not only because Full Metal Alchemist is one of my favest mangas of all time, but also because Olivier Mira Armstrong is a total badass. Also, @manueltorresart.bsky.social  asked for this one, and that's also a plus! 
Who's your favourite character from FMA?","0"
https://bsky.app/profile/dmacalvert.bsky.social/post/3llndwo4aek2q,I really like these covers for the current DuckTales comic by Ivan Bigarella.  Such a cool style.,"0"
https://bsky.app/profile/paulacheshire.bsky.social/post/3llnr6caxic2p,"Me levanté con un resfriado estupidísimo. Casi prefiero que sea ahora que este finde, que me voy a Barna 🫠","1"
https://bsky.app/profile/nixarim.bsky.social/post/3llnmpn55ts2r,"Hoy es el día de la visibilidad trans. 

Solo quiero decir que esta cuenta es un espacio seguro para todas las personas trans, que no admito transfobia y que","0"
https://bsky.app/profile/paulacheshire.bsky.social/post/3llj7tdfmks26,Venga que este juego no se hace solo,"1"
https://bsky.app/profile/andrestrasado.bsky.social/post/3lljna65vzs2i,"Imagínate cómo tiene que ser tu cerebro para que se te aparezca este saco de mierda y te diga que la gallina caponata es una comunista que va a ponerle vacunas con chips trans a tus hijos y tú pienses madre mía, este es el tipo que debería gobernar.","0"
https://bsky.app/profile/ugosinhache.bsky.social/post/3lljamxr7ds2s,"Yo: No voy a debatir sobre esto.
Persona aleatoria: Bueno, Ugo, te equivocas. Te voy a decir que deberías debatir sobre esto. Te voy a exponer mis argumentos. 

Las redes sociales son una cosa curiosa. 😂","0"
https://bsky.app/profile/paulacheshire.bsky.social/post/3llize6lq6c2a,Estamos en el mismo barco!,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3llizd5ylcs2a,"El día que dibuje las alas tan bien como lo hace Mirian, ESE DÍA PODRÉ DESCANSAR TRANQUILA.

Ahora voy a tener que dibujar un Castiel a tetabrisa con alas, en tu honor!!! xD","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3llgwbhdiss26,"Hoy he salido mu contenta de la psicóloga (me ha puesto ya visitas mensuales) y la semana que viene tengo control con la psiquiatra.

La mejor decisión de mi vida haber dicho que sí a esta última 🥹","1"
https://bsky.app/profile/mogorron.bsky.social/post/3llgsd6mhkc2o,"La parte del video de Miyazaki más repetida es la de ""creo que esto es un insulto a la vida misma"", pero lo más importante para mi es cuando concluye: ""la humanidad está perdiendo la fe en sí misma"". Y de eso va todo, de hacernos creer que no somos capaces hasta que sea cierto.","0"
https://bsky.app/profile/fandogamia.com/post/3lle6fksmbc23,"🔸PRESIDENTE PERRO SANXE, las tropelías de nuestro amado y canino presidente de Gobierno. ¡Si lo reservas antes del 3 de abril, te llegará firmado por @carlesponsi.bsky.social! (y con un tríptico con su programa electoral de regalo)

fandogamia.com/preorders/82...","0"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lle5z3px522d,"Y A MÍ, Me estoy divirtiendo demasiado jajajaaj","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lldvisx2ek2c,"NO SE PUEDE MEZCLAR? Viajes en el espacio-tiempo con licor café... (suena peligroso, pero estoy dispuesta)","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lldqs6saf22c,"He tardado, pero aquí estoy!!","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lldqr4f33c2c,"En esta casa no la aguantamos, ya somos tres! XD (y si lees las respuestas a este post, aún más)","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lldqosyuis2c,"He visto un capítulo especial de una chica que se va a casar y se llama Donna. No sé si es la misma, pero ojalá, porque me caía bien esa mujer xD","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lldqmit4k22c,"Es muy emotiva, pero te juro que no sentí nada porque estaba deseando que se marchara ya xDD","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3llchedkl7s2r,Es que no estaba yo muy segura cuando lo escribí... xD,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lla7g2gsr22d,Por supuesto. Pero como amigos 🤭,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3ll5k6l2fyc22,"Totalmente. Este dolor de espalda no es nada nuevo en realidad, jajaja. Muchas gracias!","1"
https://bsky.app/profile/ugosinhache.bsky.social/post/3ll55ciqbvk2f,"Os presento mi primer sketch sobre discapacidad. 

Mil gracias a @davidpareja.com por haberme ayudado un montón a hacerlo. Me lo he pasado genial y el resultado me parece maravilloso. ❤️","0"
https://bsky.app/profile/paulacheshire.bsky.social/post/3ll37yurwcs2s,María me representa,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3ll2ywx7hfk2s,"Jajajaja eres lo más riquiñérrimo, Iria!

Al final esto se va a volver serio 😆","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lkzzog4t7k2b,Gracias por vuestras respuestas! 💙,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lkzuim76ns2k,"Es una FANTASÍA FINAL?

(me disculpo ya no sé en qué estaba pensando)","1"
https://bsky.app/profile/repecca.bsky.social/post/3lkwfyvb6ik2e,"Calico cat and Taiwanese majolica tiles, my first ever 4 color riso design. It's been restocked on my etsy!","0"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lkxnjzzss22q,"Xentiña, a ver si me podéis ayudar. Quería diseñar unas casas para dibujarlas y tener escenarios con sentido para mis cómics, que normalmente no me fijo en esas cosas y creo que es algo que puedo mejorar.

La cuestión: alguno conoce un programa parecido al constructor de casa de los Sims? XD","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lkxkoi2jw22q,"Me había olvidado de lo que era dibujar por placer, algo que quieres hacer de forma genuina, aunque sean unas tiras coñeras del FF8 o un cómic de tu OTP nueva XD

También proyectos antiguos como mis antiguos OCs, me trae todo muy buenos recuerdos.

Ay no sé, estoy un poco desordenada mentalmente...","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lkxkohzthc2q,"De aquí a unas semanas atrás me estoy dejando llevar por mis hiperfijaciones y dibujos imperfectos (o sea, sin preocuparme del todo del resultado cuando no son encargos de clientes, claro), y de verdad, no veáis cómo estoy disfrutando del dibujo de nuevo.","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lkuy36k4ic27,El calentamiento de hoy pre-curro ha sido esto,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lkvmaznpjs2o,"jajajaja me alegra! A mí Pedro me hizo la vida con este hilo, es que es mi FF favorito X_D","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lkv5xwl6ms24,Este es buenísimo JAJAJA cae seguro!,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lktsxnt73k2v,Este hilo me hace FELIZ 😆,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lksnzrzgmk2o,"Puede que ya lo haya dicho, pero el motivo por el que As lleva una chaqueta negra de pelo en el cuello es todo culpa de Squall (y bueno, porque él es de costitución pequeñica y ese tipo de chaquetas lo hacen ver más ancho y el pobrecito tiene complejo).","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lksnqgfuuc2o,"Estaba tan putopillada que mi usuario antes era LUNATICPAW, y ese Lunatic lo saqué del Lunatic Pandora del videojuego, lugar donde encuentras a la bruja Adel, cuyo diseño me encanta a niveles insospechados.","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lksnmercxc2o,En serio que mi obsesión era tan fuerte que hice una reinterpretación de su logo con dos de mis OCs porque estuve increíblemente obsesionada con este videojuego desde los 10 hasta los 32 que voy a cumplir dentro de unas semanas.,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lksneqay2c2o,Me acabo de acordar de un hilo de twitter que hizo @studiokat.bsky.social mientras lo jugaba que era canelita en rama y me hace desear el tener tiempo para dibujarlo como si fuera un cómic parodia XD,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lksnbuh3e22o,"Os dejo un remix super remixero pero muy chulo del tema del videojuego PORQUE ES UNA HISTORIA DE AMOR QUE NO TE LA CREES AAAAAA estoy muy moñas.

www.youtube.com/watch?v=c9fu...","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lksn5jvq622o,"Ay pues yo lo recomiendo con fuerza, es que me cuesta ser objetiva con este juego jajaja","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lksmvet4j22o,"Busco desesperadamente un rincón de confort en mi día a día ahora mismo y estoy a nada, A NADA, de volver a jugar al Final Fantasy VIII, mi Final favorito, ES EL MEJOR DE AHÍ NO ME VÁIS A BAJAR.

BRUJAS, VIAJES EN EL TIEMPO Y ADOLESCENTES ATORMENTADOS, ¿qué más se puede pedir?","1"
https://bsky.app/profile/fandogamia.com/post/3lkq4pyxeak2n,"Nos vamos a hinchar a hacer avioncitos de papel. Solo espero que le deis una oportunidad a este cómic tan especial, editados en USA por @madcavestudios.com, la editorial que va a publicar a @paulacheshire.bsky.social con EL DUELO / IN MOURNING este verano

bsky.app/profile/paul...","0"
https://bsky.app/profile/fandogamia.com/post/3lkq2lwgsic2n,"🔸ENTRE ENFERMERAS (2ª edición), de 
@entrenfermeras.bsky.social.

Vías que tiran más sangre de la debida, pis en la cara, goteros que podrían funcionar mejor... ¡la enfermería es una profesión tan esencial como el café que se consume durante las interminables guardias!","0"
https://bsky.app/profile/deliciest.bsky.social/post/3lklkmxxp5s23,"¡Feliz día del cómic!
Soy deli y sobrevivo como puedo autoeditándome mis comics. Ahora mismo estoy dibujando una comedia romántica ambientada en Asturias, hay movidas sobrenaturales, dos tontos que no saben que se gustan y cachopos. Podéis leerlo gratis aquí
fullmoonpanic.com","0"
https://bsky.app/profile/lauriellemaven.bsky.social/post/3lkldiej6qk2b,"Hacer cómics es un trabajo complejo e intensivo. Tenemos comiqueros increíbles en este país, dejándose a diario los ojos y las manitas a cambio de pipas. Imaginad lo que podríamos tener si se pagara una remuneración justa, si no tuviéramos esta precariedad salvaje #diadelcomic","0"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lkl77g4nfs2j,Vale a partir de hoy le voy a quitar el diálogo a este cómic y lo va a escribir Rubén POR FAVOR @grafitoeditorial.bsky.social,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lkl6csl3wc2j,"Feliz #díadelcómic, xentiña. Este año no pude hacer nada específico para hoy, pero, ¿qué hay más específico para el día del cómic que UN TEBEO? estoy trabajando en esto, La receta de la magia, que saldrá este año de la mano de @grafitoeditorial.bsky.social  🧙‍♀️✨

tengo muchas ganas de que lo leáis!","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lkl4jvc5os2u,"AY GRACIAS

Pues son cómics sueltos que estoy haciendo de unos personajes mientras no me puedo encargar al proyecto principal, que sería la historia completa :P Tengo algunos más subidos en bluesky! (el buen spam)

bsky.app/profile/paul...
bsky.app/profile/paul...
bsky.app/profile/paul...","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lkfxq2ehfs2w,"Me estoy tomando un café para intentar contrarrestar, que me toca currar 🥹","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3ljzovwhvcs2p,Una pequeña muestra de lo que estoy subiendo a ko-fi para la gente que me apoya de forma mensual. Estoy cogiéndole gusto a dibujar sin lápiz de base y volver a coger los lápices de color y pintarrajear un poco sin cuidado. Me hacía falta conectar de nuevo con el dibujo tradicional 💙,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lkdjmcn73k2j,"Yo también lo hago con los dibujos! Pero por algún motivo siento que molesto, socorro.","1"
https://bsky.app/profile/ovimaster.bsky.social/post/3lkdghievn22w,"Estoy harto, HARTO del victimismo de estos psicópatas.

Basta YA. Os merecéis un VERDADERO ""despliegue sin precedentes"". Os merecéis insultos, ataques constantes (no físicos, aunque tampoco los lamentaría) y la cárcel.

¡Debe haber consecuencias para vuestras acciones!","0"
https://bsky.app/profile/nixarim.bsky.social/post/3lkdghnc3vs2e,"Me complace anunciar que la venta de los volúmenes del 1 al 3 de Lightbringer, y la preventa del volumen 4 saldrá ESTA NOCHE (día 14 de marzo) A LAS 20:00 (horas española) en mi Ko- Fi

👇🏻👇🏻

ko-fi.com/nixarim/shop","0"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lkd5snkj4c2p,"Jajaja, los dos primeros son especialmente duros, estoy de acuerdo. Por ahora está entrando bien!","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lkc55k3sl22z,"Me cae bien el Doctor este, la verdad :)","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lkazeixsu22k,I drew a little interaction between these two in my work break #oc,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lkbmjz4txc2m,"Hoy es de esos días rarísimos en los que estoy dibujando mucho y rápido (ahora, bien, ya no sé xD)

THE HUSBANDS AGAIN SORRY NOT SORRY","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lkao6bqg7s2q,"Es lo que debería hacer yo, pero siento que pierdo un montón de tiempo al día con esto, me agobio y al final acabo ✨procrastinando✨","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lkanx34iyk2q,Estoy llegando a un punto de emails sin contestar insanos para mi estabilidad mental y no sé cómo gestionarlo SOCOR-,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lk3rqaofwk2x,Muchas gracias reina! Lo estoy pasando genial haciéndolo la verdad!,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3ljzpborr5s2p,"Muchas gracias Ovi! A lo mejor me animo a sacar un fanzinillo de estas páginas, cuando tenga unas cuantas. Algunas me gustan más y otras menos, pero está siendo un experimento muy chulo y lo estoy gozando!","1"
https://bsky.app/profile/lauriellemaven.bsky.social/post/3lju5sqnvck2e,"Este #8M, recordad que los derechos no se dan por sentados: si no se luchan, se pierden #brigadafeminista2025 #8demarzo","0"
https://bsky.app/profile/entrenfermeras.bsky.social/post/3ljutmvf2oc2e,"El día número seis es para mi queridísima @paulacheshire.bsky.social que se ha currado esto basado en hechos reales ✨️ Su madre era enfermera de Urgencias y le contó una historia para no dormir de una mujer que llegó con un cuchillo en el ojo 😱 ¡Y fue ella conduciendo! Bueno, de locos...","0"
https://bsky.app/profile/entrenfermeras.bsky.social/post/3ljs7tpwto22u,"Día CINCO del especial, esta vez de la mano de @ziru.bsky.social ✨️ Él fue el primero que me hizo una tira y gracias a esto la bola de nieve se fue haciendo más y más grande 🥰 ¡Espero que os guste tanto como a mí! 🧡","0"
https://bsky.app/profile/paulacheshire.bsky.social/post/3ljrqxs5nvs2z,"A dios pongo por testigo que en cuanto tenga tiempo libre (JAAJAJA) haré un fan cómic de cómo me gustaría que hubiese acabado la relación de Castiel y Dean Winchester.

Y PARA MÍ SERÁ CANON PORQUE VIVIMOS EN UN PAÍS LIBRE porahoraalmenos.","1"
https://bsky.app/profile/entrenfermeras.bsky.social/post/3ljn64axfi22p,"🎂 FELICES 5 AÑOS A MÍ 🎂 Quién me iba a decir a mí que iba a llegar hasta aquí, que aguantaría tanto con un mismo proyecto, dibujando a los mismos personajes de manera semanal...🤸🏼‍♀️ Os dejo esta ilustración inspirada en 13 Rue del Percebe que empecé allá por el 2022, ¡espero que os guste!","0"
https://bsky.app/profile/studiokat.bsky.social/post/3ljmpjws2nk27,"Estamos trabajando en una plataforma muy útil para editoriales pequeñas/autoeditores/fanzines que agrupa pedidos de cómic de formatos similares, y solicita presupuestos a imprentas para que las producciones conjuntas salgan más económicas. La presentaremos en @comicbcn.bsky.social 👍","0"
https://bsky.app/profile/paulacheshire.bsky.social/post/3ljkskr3knc2g,AY GRACIAS es que estoy súper enamorada de Misha Collins 🙈💙💙💙💙💙,"1"
https://bsky.app/profile/entrenfermeras.bsky.social/post/3ljk2bzmdsk2z,"Esta semana hace 5 años que empecé a subir tiras a Instagram y para celebrarlo se me ocurrió una ideita que ha podido ver la luz.

Para empezar el especial os dejo esta tira de @ivanper.bsky.social que se la curró en menos de 6 horas el muy crack! Espero que os guste 🧡","0"
https://bsky.app/profile/paulacheshire.bsky.social/post/3ljk2nntlxk2v,"Bueno, creo que después tiene mejores temporadas y otras peores... es decir, a pesar de que estaba todo más o menos encauzándose, tiene algunas decisiones que a mí me horrorizaron jajaja.

Creo que verla acompañada para cagarse en todo ayuda. O ponerla de fondo mientras se dibuja, o algo así...","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3ljk2izpdic2v,"uf no, no puedo más con los Winchester. Necesito ver otras cosas XDDDDD","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3ljk2hshlvc2v,Estoy dando volteretas sin parar AAAAAA,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3ljiq6n6ibc2v,"Y en general, la serie consigue que se le coja un cariño tremendo a los personajes, aunque haya temporadas de mierda y decisiones horrorosas. Es una serie disfrutona y entretenida (aunque algún relleno es insoportable).

En fin, HA ESTAO BIEN","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3ljiq3m5pq22v,Estoy obsesionada con ese momento no lo voy a superar nunca porque no quiero superarlo,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3ljiq274pgc2v,"El último capítulo nos ha parecido una chufla a @wargg.bsky.social y a mí. Pero bueno, yo me quedo con una cosa que ES QUE YO SABÍA QUE IBA A OCURRIR LO SABÍA.

EL AMOR
PURO
DE
CASTIEL

Os juro que en ese momento chillé.","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3lji4fdhre22s,Esa le gusta bastante! Es una de las que le damos 💙🫂,"1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3ljhz6qpkf22e,"Estoy súper contenta con la evolución de Zoe, porque aunque solo quiera comida húmeda, ha engordado, tiene hambre y no se aburre de la comida (aunque hacemos la táctica de cada dos días rotarle entre 3 marcas 😆).

Ahí la veis tal como está ahora, hecha una bolita 💙","1"
https://bsky.app/profile/paulacheshire.bsky.social/post/3ljcroflehc2a,Este chío de Zoe se me ha ido de las manos pero es que sale TAN HERMOSA que lo entiendo perfectamente,"1"
https://bsky.app/profile/ovimaster.bsky.social/post/3lj5wzkhjik2d,"Me han dicho que cómo puedo darle sentido a la vida, sin creer en nada. En una religión, supongo.

La vida se sustenta en muchas cosas, para mí tiene sentido porque disfruto dibujando, leyendo, jugando a videojuegos, viviendo con una persona a la que quiero muchísimo...

Y además, están estos seres:","0"
https://bsky.app/profile/xandasbolas8.bsky.social/post/3lmaqtq36mk2r,"Esto es un poco flipante, la verdad, que no existiese un mapa público de cargadores de coche","2"
https://bsky.app/profile/xandasbolas8.bsky.social/post/3lmalekuhbc22,"Para bailar esto es una bomba... (ahora ya no la quitais de la cabeza, se siente)","2"
https://bsky.app/profile/dgllana.bsky.social/post/3lm75bvphxc2e,Y aunque lo hubiera. Nadie merece ir a un sitio así. Salvo quién ha ideado todo ese sistema.,"0"
https://bsky.app/profile/xandasbolas8.bsky.social/post/3lmaeibkcc222,El documental este es una maravilla. Y cómo se obsesiona con el tema de los wc en un país africano y quiere resolverlo. Dan ganas de achucharlo. Luego ves el de Jobs que está en Showtime y piensas que sufrió demasiado poco el hijo de puta,"2"
https://bsky.app/profile/xandasbolas8.bsky.social/post/3lmaedu4h5c22,"La verdad es que es mejor no pensar mucho lo que está pasando y ver esto como una pelea de sables entre machirulos (Mátalo, Xi Jinping). Pero la que está montando el payaso narcisista es terrorífico","2"
https://bsky.app/profile/xandasbolas8.bsky.social/post/3lmadcs3bhc22,"China va a arrasar a este impresentable. Ojalá, también lo digo","2"
https://bsky.app/profile/xandasbolas8.bsky.social/post/3lmacsjglu22l,"Decidme ahora que este hombre NO ES DIOS, decidme... Es el único visionario","2"
https://bsky.app/profile/marcmarginedas.bsky.social/post/3lmaamupa4s2a,"Dos frases de la entrevista de 
@irenebenedicto.bsky.social al politólogo T. Iwanski:
i) ""Para ucranianos, entrar en UE es parte de la victoria, de ser un país soberano""
ii) ""La vuelta de Trump no acerca la paz; no creo que haya tregua este año; Rusia solo gana tiempo"".","0"
https://bsky.app/profile/mumermao.bsky.social/post/3lm7qvgwros2y,"""Y es por ello, señoría, por lo que pedimos la pena de lapidación para esta adúltera"".","0"
https://bsky.app/profile/xandasbolas8.bsky.social/post/3lma37tbiy22s,"Hoy lo comentaban en la Ser, que toda la ""clase media"" yanki estaba jurando en hebreo porque están atadísimos a la bolsa con el tema de la jubilación. Y verás como Europa contrataque a las tecnologicas y los cruja.","2"
https://bsky.app/profile/xandasbolas8.bsky.social/post/3lm7si6glp22s,"Ya estamos en Ourense con esta mierda. Ya estamos. La temperatura máxima de marzo. Joder, ya estoy temblando para el verano","2"
https://bsky.app/profile/xandasbolas8.bsky.social/post/3lm7qjetz5k2s,"A mí estas publis de ""pajares/esteso"" me dan un poco de vergüencita, la verdad","2"
https://bsky.app/profile/piolin.bsky.social/post/3lm7ca2spdk2s,Imagínate haber votado a este tarado naranja porque la economía iba mal.,"0"
https://bsky.app/profile/rodriguezcoello.bsky.social/post/3lm7ckedkv22u,"Esta portada es muy buena, y lo era desde 2016 cuando fue publicada.","0"
